index,216,214,215,212,213,210,211,165,133,132,131,130,137,136,135,134,139,138,166,24,25,26,27,20,21,22,23,160,28,29,161,0,4,8,163,119,120,121,122,123,124,125,126,127,128,129,167,118,59,58,55,54,57,56,51,50,53,52,164,201,199,179,200,195,194,197,178,191,190,193,192,115,114,88,89,111,110,113,112,82,83,80,81,86,87,84,85,198,206,3,177,7,108,109,102,103,100,101,106,107,104,105,39,38,33,32,31,30,37,36,35,34,205,176,60,61,62,63,64,65,66,67,68,69,175,174,173,172,171,170,203,181,182,183,180,2,162,187,184,6,186,188,189,202,196,185,99,98,168,169,91,90,93,92,95,94,97,96,11,10,13,12,15,14,17,16,19,18,117,116,204,151,150,153,152,155,154,157,156,159,158,207,48,49,46,47,44,45,42,43,40,41,1,5,9,146,147,144,145,142,143,140,141,209,208,148,149,77,76,75,74,73,72,71,70,79,78
2015-07-11,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;1144.0;,;900.0;,;0.0;,;295.0;,;0.0;,;316.0;,;0.0;,;1086.0;,;0.0;,;135.0;,;0.0;,;0.0;,;5580.0;,;544.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;134.0;,;0.0;,;117.0;,;0.0;,;0.0;,;0.0;,;19.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;201.0;,;102.0;,;0.0;,;0.0;,;0.0;,;0.0;,;444.0;,;21.0;,;106.0;,;7.0;,;42.0;,;17.0;,;31.0;,;19.0;,;0.0;,;0.0;,;142.0;,;0.0;,;178.0;,;0.0;,;0.0;,;40.0;,;58.0;,;24.0;,;4.0;,;5.0;,;0.0;,;196.0;,;20.0;,;0.0;,;8.0;,;0.0;,;1317.0;,;511.0;,;843.0;,;0.0;,;0.0;,;42.0;,;171.0;,;0.0;,;0.0;,;83.0;,;413.0;,;24.0;,;21.0;,;60.0;,;14.0;,;0.0;,;115.0;,;0.0;,;39.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;2895.0;,;0.0;,;0.0;,;0.0;,;10.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;5.0;,;14.0;,;0.0;,;0.0;,;10.0;,;555.0;,;5.0;,;36.0;,;15.0;,;42.0;,;139.0;,;41.0;,;40.0;,;1494.0;,;264.0;,;0.0;,;58.0;,;0.0;,;0.0;,;163.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;44.0;,;39.0;,;0.0;,;53.0;,;0.0;,;0.0;,;80.0;,;78.0;,;217.0;,;201.0;,;2198.0;,;1518.0;,;114.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;85.0;,;42.0;,;137.0;,;0.0;,;393.0;,;0.0;,;39.0;,;324.0;,;25.0;,;8.0;
2015-07-12,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;1122.0;,;916.0;,;0.0;,;292.0;,;0.0;,;309.0;,;0.0;,;1075.0;,;0.0;,;134.0;,;0.0;,;0.0;,;5522.0;,;524.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;132.0;,;0.0;,;114.0;,;0.0;,;0.0;,;0.0;,;18.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;196.0;,;100.0;,;0.0;,;0.0;,;0.0;,;0.0;,;430.0;,;20.0;,;99.0;,;6.0;,;36.0;,;16.0;,;28.0;,;14.0;,;0.0;,;0.0;,;83.0;,;0.0;,;175.0;,;0.0;,;0.0;,;39.0;,;57.0;,;23.0;,;4.0;,;10.0;,;204.0;,;205.0;,;45.0;,;0.0;,;0.0;,;0.0;,;1315.0;,;506.0;,;826.0;,;0.0;,;0.0;,;42.0;,;168.0;,;0.0;,;0.0;,;78.0;,;405.0;,;43.0;,;18.0;,;59.0;,;14.0;,;0.0;,;114.0;,;0.0;,;33.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;2870.0;,;0.0;,;0.0;,;0.0;,;10.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;5.0;,;14.0;,;0.0;,;0.0;,;10.0;,;546.0;,;5.0;,;36.0;,;14.0;,;41.0;,;137.0;,;40.0;,;27.0;,;1471.0;,;251.0;,;0.0;,;57.0;,;0.0;,;0.0;,;160.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;44.0;,;39.0;,;0.0;,;31.0;,;0.0;,;0.0;,;78.0;,;76.0;,;207.0;,;199.0;,;2287.0;,;1499.0;,;113.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;84.0;,;39.0;,;136.0;,;0.0;,;388.0;,;0.0;,;33.0;,;249.0;,;16.0;,;0.0;
2015-07-14,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;1109.0;,;1038.0;,;0.0;,;315.0;,;0.0;,;302.0;,;0.0;,;1180.0;,;0.0;,;133.0;,;0.0;,;0.0;,;5455.0;,;514.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;129.0;,;0.0;,;173.0;,;0.0;,;0.0;,;0.0;,;18.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;226.0;,;97.0;,;0.0;,;87.0;,;0.0;,;0.0;,;416.0;,;18.0;,;89.0;,;4.0;,;30.0;,;14.0;,;16.0;,;10.0;,;0.0;,;0.0;,;0.0;,;0.0;,;173.0;,;96.0;,;58.0;,;39.0;,;62.0;,;23.0;,;4.0;,;10.0;,;219.0;,;257.0;,;45.0;,;0.0;,;0.0;,;0.0;,;1312.0;,;500.0;,;946.0;,;0.0;,;0.0;,;40.0;,;171.0;,;0.0;,;0.0;,;71.0;,;396.0;,;42.0;,;12.0;,;59.0;,;13.0;,;0.0;,;113.0;,;0.0;,;22.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;2840.0;,;0.0;,;0.0;,;0.0;,;10.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;5.0;,;13.0;,;0.0;,;0.0;,;10.0;,;604.0;,;10.0;,;35.0;,;14.0;,;40.0;,;136.0;,;45.0;,;0.0;,;1451.0;,;230.0;,;390.0;,;57.0;,;0.0;,;0.0;,;157.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;43.0;,;50.0;,;0.0;,;0.0;,;0.0;,;0.0;,;76.0;,;75.0;,;249.0;,;196.0;,;2266.0;,;1476.0;,;112.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;83.0;,;36.0;,;134.0;,;0.0;,;381.0;,;0.0;,;22.0;,;299.0;,;0.0;,;0.0;
2015-07-15,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;1093.0;,;1192.0;,;0.0;,;319.0;,;0.0;,;292.0;,;0.0;,;1170.0;,;0.0;,;129.0;,;0.0;,;0.0;,;5376.0;,;499.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;126.0;,;0.0;,;175.0;,;0.0;,;0.0;,;0.0;,;17.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;10.0;,;139.0;,;223.0;,;92.0;,;59.0;,;204.0;,;60.0;,;149.0;,;395.0;,;15.0;,;72.0;,;0.0;,;20.0;,;12.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;267.0;,;116.0;,;58.0;,;38.0;,;61.0;,;23.0;,;4.0;,;10.0;,;217.0;,;254.0;,;44.0;,;0.0;,;0.0;,;0.0;,;1409.0;,;550.0;,;951.0;,;0.0;,;0.0;,;39.0;,;164.0;,;0.0;,;0.0;,;60.0;,;384.0;,;42.0;,;218.0;,;58.0;,;12.0;,;0.0;,;110.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;2907.0;,;0.0;,;0.0;,;0.0;,;10.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;5.0;,;13.0;,;0.0;,;0.0;,;10.0;,;597.0;,;9.0;,;34.0;,;14.0;,;40.0;,;134.0;,;109.0;,;0.0;,;1506.0;,;209.0;,;387.0;,;55.0;,;0.0;,;0.0;,;148.0;,;0.0;,;0.0;,;0.0;,;18.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;42.0;,;50.0;,;0.0;,;0.0;,;0.0;,;0.0;,;74.0;,;84.0;,;253.0;,;193.0;,;2343.0;,;1776.0;,;110.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;120.0;,;30.0;,;132.0;,;0.0;,;374.0;,;0.0;,;0.0;,;213.0;,;0.0;,;0.0;
2015-07-16,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;1073.0;,;1204.0;,;0.0;,;365.0;,;0.0;,;279.0;,;0.0;,;1159.0;,;0.0;,;127.0;,;0.0;,;0.0;,;5282.0;,;625.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;122.0;,;0.0;,;171.0;,;0.0;,;0.0;,;0.0;,;17.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;10.0;,;138.0;,;247.0;,;87.0;,;58.0;,;202.0;,;59.0;,;164.0;,;380.0;,;9.0;,;49.0;,;0.0;,;0.0;,;8.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;357.0;,;115.0;,;57.0;,;38.0;,;60.0;,;22.0;,;4.0;,;10.0;,;215.0;,;264.0;,;44.0;,;0.0;,;0.0;,;0.0;,;1806.0;,;545.0;,;997.0;,;0.0;,;0.0;,;37.0;,;162.0;,;0.0;,;0.0;,;41.0;,;363.0;,;41.0;,;227.0;,;69.0;,;12.0;,;0.0;,;108.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;3020.0;,;0.0;,;0.0;,;0.0;,;9.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;5.0;,;13.0;,;0.0;,;0.0;,;9.0;,;630.0;,;9.0;,;33.0;,;14.0;,;39.0;,;209.0;,;108.0;,;0.0;,;1557.0;,;270.0;,;437.0;,;54.0;,;0.0;,;0.0;,;142.0;,;0.0;,;0.0;,;15.0;,;33.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;42.0;,;85.0;,;0.0;,;0.0;,;0.0;,;0.0;,;71.0;,;83.0;,;244.0;,;189.0;,;2387.0;,;1951.0;,;117.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;119.0;,;20.0;,;129.0;,;0.0;,;364.0;,;0.0;,;0.0;,;211.0;,;0.0;,;0.0;
2015-07-17,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;1048.0;,;1399.0;,;0.0;,;430.0;,;0.0;,;262.0;,;0.0;,;1486.0;,;0.0;,;125.0;,;0.0;,;0.0;,;5167.0;,;674.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;117.0;,;0.0;,;164.0;,;0.0;,;0.0;,;0.0;,;16.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;10.0;,;169.0;,;242.0;,;79.0;,;58.0;,;217.0;,;59.0;,;162.0;,;361.0;,;8.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;185.0;,;0.0;,;455.0;,;114.0;,;87.0;,;37.0;,;59.0;,;22.0;,;4.0;,;9.0;,;220.0;,;286.0;,;43.0;,;0.0;,;0.0;,;0.0;,;1879.0;,;605.0;,;984.0;,;0.0;,;0.0;,;35.0;,;160.0;,;0.0;,;0.0;,;0.0;,;349.0;,;40.0;,;273.0;,;68.0;,;11.0;,;0.0;,;106.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;3100.0;,;0.0;,;0.0;,;0.0;,;9.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;4.0;,;13.0;,;0.0;,;0.0;,;9.0;,;661.0;,;9.0;,;32.0;,;13.0;,;37.0;,;218.0;,;133.0;,;0.0;,;1622.0;,;243.0;,;452.0;,;52.0;,;101.0;,;0.0;,;133.0;,;0.0;,;0.0;,;15.0;,;33.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;40.0;,;84.0;,;0.0;,;0.0;,;0.0;,;0.0;,;67.0;,;82.0;,;232.0;,;184.0;,;2414.0;,;2100.0;,;115.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;118.0;,;80.0;,;170.0;,;0.0;,;480.0;,;0.0;,;0.0;,;209.0;,;0.0;,;0.0;
2015-07-18,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;1022.0;,;1474.0;,;0.0;,;426.0;,;0.0;,;238.0;,;0.0;,;1473.0;,;0.0;,;122.0;,;0.0;,;0.0;,;5860.0;,;690.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;110.0;,;0.0;,;150.0;,;0.0;,;0.0;,;0.0;,;14.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;10.0;,;484.0;,;235.0;,;67.0;,;57.0;,;214.0;,;58.0;,;167.0;,;334.0;,;8.0;,;0.0;,;0.0;,;0.0;,;30.0;,;0.0;,;0.0;,;0.0;,;0.0;,;183.0;,;0.0;,;451.0;,;113.0;,;86.0;,;36.0;,;58.0;,;21.0;,;4.0;,;9.0;,;218.0;,;316.0;,;42.0;,;0.0;,;0.0;,;0.0;,;1863.0;,;615.0;,;974.0;,;0.0;,;0.0;,;32.0;,;168.0;,;0.0;,;0.0;,;0.0;,;327.0;,;40.0;,;270.0;,;67.0;,;9.0;,;0.0;,;104.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;3200.0;,;0.0;,;0.0;,;0.0;,;9.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;4.0;,;12.0;,;0.0;,;0.0;,;104.0;,;651.0;,;9.0;,;30.0;,;12.0;,;36.0;,;216.0;,;137.0;,;0.0;,;1720.0;,;195.0;,;474.0;,;50.0;,;100.0;,;0.0;,;121.0;,;0.0;,;0.0;,;15.0;,;32.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;39.0;,;95.0;,;0.0;,;0.0;,;0.0;,;0.0;,;60.0;,;111.0;,;212.0;,;179.0;,;2411.0;,;2090.0;,;113.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;116.0;,;79.0;,;169.0;,;0.0;,;520.0;,;0.0;,;0.0;,;206.0;,;0.0;,;0.0;
2015-07-19,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;989.0;,;1460.0;,;0.0;,;437.0;,;0.0;,;201.0;,;0.0;,;1457.0;,;0.0;,;118.0;,;0.0;,;0.0;,;5809.0;,;685.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;172.0;,;0.0;,;99.0;,;0.0;,;148.0;,;0.0;,;0.0;,;0.0;,;12.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;10.0;,;480.0;,;249.0;,;45.0;,;56.0;,;212.0;,;57.0;,;165.0;,;295.0;,;7.0;,;0.0;,;0.0;,;0.0;,;30.0;,;0.0;,;0.0;,;0.0;,;0.0;,;182.0;,;0.0;,;446.0;,;111.0;,;85.0;,;35.0;,;57.0;,;20.0;,;3.0;,;9.0;,;215.0;,;312.0;,;41.0;,;0.0;,;0.0;,;0.0;,;1844.0;,;609.0;,;962.0;,;0.0;,;0.0;,;27.0;,;167.0;,;0.0;,;0.0;,;0.0;,;311.0;,;39.0;,;268.0;,;66.0;,;6.0;,;0.0;,;100.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;3212.0;,;0.0;,;0.0;,;0.0;,;9.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;4.0;,;12.0;,;0.0;,;0.0;,;103.0;,;639.0;,;8.0;,;27.0;,;12.0;,;34.0;,;272.0;,;233.0;,;0.0;,;1704.0;,;205.0;,;470.0;,;47.0;,;99.0;,;0.0;,;102.0;,;0.0;,;0.0;,;15.0;,;32.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;38.0;,;94.0;,;0.0;,;0.0;,;0.0;,;0.0;,;51.0;,;132.0;,;180.0;,;171.0;,;2450.0;,;2271.0;,;111.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;115.0;,;79.0;,;167.0;,;0.0;,;570.0;,;0.0;,;0.0;,;202.0;,;0.0;,;0.0;
2015-07-20,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;946.0;,;1486.0;,;0.0;,;433.0;,;0.0;,;137.0;,;0.0;,;1440.0;,;0.0;,;112.0;,;0.0;,;0.0;,;5752.0;,;678.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;171.0;,;0.0;,;84.0;,;0.0;,;145.0;,;0.0;,;0.0;,;0.0;,;8.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;9.0;,;475.0;,;249.0;,;0.0;,;56.0;,;209.0;,;57.0;,;163.0;,;230.0;,;6.0;,;0.0;,;0.0;,;0.0;,;29.0;,;0.0;,;0.0;,;0.0;,;0.0;,;180.0;,;0.0;,;441.0;,;109.0;,;91.0;,;33.0;,;55.0;,;19.0;,;3.0;,;9.0;,;212.0;,;307.0;,;40.0;,;0.0;,;0.0;,;0.0;,;1823.0;,;620.0;,;948.0;,;0.0;,;0.0;,;18.0;,;165.0;,;0.0;,;0.0;,;0.0;,;290.0;,;37.0;,;264.0;,;65.0;,;0.0;,;0.0;,;96.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;3184.0;,;0.0;,;0.0;,;0.0;,;8.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;4.0;,;11.0;,;0.0;,;0.0;,;101.0;,;622.0;,;8.0;,;23.0;,;11.0;,;31.0;,;333.0;,;231.0;,;0.0;,;1722.0;,;210.0;,;465.0;,;43.0;,;98.0;,;0.0;,;70.0;,;0.0;,;0.0;,;14.0;,;31.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;35.0;,;93.0;,;0.0;,;0.0;,;0.0;,;0.0;,;35.0;,;174.0;,;113.0;,;160.0;,;2449.0;,;2252.0;,;108.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;113.0;,;78.0;,;165.0;,;0.0;,;565.0;,;0.0;,;0.0;,;198.0;,;0.0;,;0.0;
2015-07-21,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;888.0;,;1501.0;,;0.0;,;428.0;,;0.0;,;0.0;,;0.0;,;1520.0;,;0.0;,;106.0;,;0.0;,;0.0;,;6038.0;,;670.0;,;114.0;,;0.0;,;148.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;169.0;,;0.0;,;57.0;,;0.0;,;142.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;9.0;,;514.0;,;317.0;,;0.0;,;54.0;,;205.0;,;55.0;,;160.0;,;102.0;,;4.0;,;0.0;,;0.0;,;0.0;,;29.0;,;0.0;,;0.0;,;0.0;,;0.0;,;177.0;,;0.0;,;435.0;,;125.0;,;90.0;,;31.0;,;52.0;,;17.0;,;3.0;,;8.0;,;207.0;,;309.0;,;39.0;,;0.0;,;0.0;,;0.0;,;2063.0;,;614.0;,;931.0;,;0.0;,;0.0;,;0.0;,;163.0;,;0.0;,;0.0;,;0.0;,;428.0;,;52.0;,;261.0;,;63.0;,;0.0;,;0.0;,;90.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;3152.0;,;0.0;,;0.0;,;0.0;,;8.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;4.0;,;10.0;,;0.0;,;0.0;,;97.0;,;656.0;,;7.0;,;16.0;,;9.0;,;26.0;,;348.0;,;242.0;,;0.0;,;1703.0;,;416.0;,;460.0;,;36.0;,;97.0;,;0.0;,;0.0;,;0.0;,;0.0;,;14.0;,;31.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;32.0;,;92.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;402.0;,;111.0;,;146.0;,;2527.0;,;2242.0;,;104.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;0.0;,;111.0;,;77.0;,;163.0;,;0.0;,;560.0;,;0.0;,;0.0;,;194.0;,;0.0;,;0.0;
